"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.344588301E0,-3.509353161E0,1.523517847E0,9.384536743E-1,3.939208237E0
1.349329811E0,-3.489954948E0,1.489108086E0,1.300667763E0,4.011105217E0
1.354071374E0,-3.388343811E0,1.416267157E0,1.601394653E0,4.006388807E0
1.358812936E0,-3.272329330E0,1.286141396E0,1.774192810E0,3.938281232E0
1.363554499E0,-4.368774414E0,1.509047031E0,2.041490555E0,5.052830544E0
1.368296061E0,-3.896283388E0,1.405598521E0,2.265037537E0,4.720924325E0
1.373037572E0,-2.865575075E0,6.639317274E-1,2.707884789E0,3.998120293E0
1.377779134E0,-1.854883432E0,-4.722708464E-1,2.849411964E0,3.432605547E0
1.382520697E0,-1.299432278E0,-1.293696642E0,2.905007362E0,3.435293731E0
1.387262259E0,-1.276899695E0,-1.505300045E0,2.327944756E0,3.052167728E0
1.392003822E0,-1.426091313E0,-1.298533440E0,1.327610970E0,2.341468858E0
1.396745332E0,-1.490709424E0,-1.111217022E0,1.031428337E0,2.126231942E0
1.401486895E0,-1.340328455E0,-1.246059418E0,1.186364174E0,2.180964097E0
1.406228457E0,-1.094148517E0,-1.520439625E0,1.401967049E0,2.339745549E0
1.410970020E0,-8.373288512E-1,-1.733427405E0,1.492009163E0,2.435565954E0
1.415711530E0,-6.520826817E-1,-1.807122111E0,1.574053764E0,2.483656055E0
1.420453092E0,-8.017481565E-1,-1.662015438E0,1.820229530E0,2.591974337E0
1.425194655E0,-1.262309551E0,-1.204953313E0,2.170679092E0,2.785172456E0
1.429936217E0,-1.131381512E0,-1.352629304E0,2.861562729E0,3.361275265E0
1.434677780E0,-7.796971202E-1,-1.739268780E0,3.242920876E0,3.761584678E0
1.439419290E0,-2.216252685E-1,-2.121775627E0,3.220478058E0,3.862968870E0
1.444160853E0,2.191367298E-1,-2.333953857E0,2.950768471E0,3.768606650E0
1.448902415E0,4.806532264E-1,-2.378862381E0,2.499003410E0,3.483537254E0
1.453643978E0,7.367179394E-1,-2.345224857E0,2.147227287E0,3.263957410E0
1.458385488E0,1.129513621E0,-2.240290642E0,1.890197754E0,3.141265785E0
1.463127051E0,1.599436045E0,-2.176297188E0,1.689314842E0,3.185631766E0
1.467868613E0,1.990813136E0,-2.029140949E0,1.463219643E0,3.197148989E0
1.472610176E0,2.262376308E0,-1.818438411E0,1.161885262E0,3.126506385E0
1.477351686E0,2.415894508E0,-1.704519510E0,9.120359421E-1,3.094146505E0
1.482093249E0,2.446978807E0,-1.658691049E0,8.709716797E-1,3.081810011E0
1.486834811E0,2.444496870E0,-1.554622531E0,8.494720459E-1,3.018943345E0
1.491576374E0,2.435259342E0,-1.378145456E0,7.042331696E-1,2.885431912E0
1.496317936E0,2.252913952E0,-1.220088720E0,4.689941406E-1,2.604648395E0
1.501059447E0,1.974447250E0,-1.068123221E0,1.654577255E-1,2.250934344E0
1.505801009E0,1.676120996E0,-9.768782854E-1,-7.970237732E-2,1.941655286E0
1.510542572E0,1.407808185E0,-8.982576728E-1,-3.549842834E-1,1.707279875E0
1.515284134E0,1.248782158E0,-7.770817876E-1,-6.770534515E-1,1.619170886E0
