"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.440140583E0,-9.643643206E-1,-7.849360764E-1,-2.003402848E0,2.357911397E0
2.450128583E0,-1.148936360E0,-1.875444719E0,-2.207080665E0,3.115855054E0
2.460116583E0,-7.008958000E-1,-3.018726822E0,-2.251224804E0,3.830402024E0
2.470104583E0,2.219912964E-1,-4.259315364E0,-1.968887903E0,4.697612913E0
2.480092583E0,-8.141429186E-2,-4.221400849E0,-1.406491884E0,4.450289073E0
2.490081583E0,-4.280021524E-1,-4.392060608E0,-7.850163294E-1,4.482146011E0
2.500069583E0,-7.798454905E-1,-4.608871272E0,1.923750030E-1,4.678339612E0
2.510057583E0,-1.758699796E0,-4.006770027E0,8.215459321E-1,4.452209423E0
2.520045583E0,-1.576325140E0,-2.888246205E0,5.247583687E-1,3.331987160E0
2.530034583E0,-1.200994999E0,-2.498997644E0,1.488081300E-1,2.776602613E0
2.540022583E0,-1.271050489E0,-7.933104587E-1,-3.202110708E-2,1.498644782E0
2.550010583E0,-2.258577678E-1,4.766527408E-1,-1.278981945E-1,5.427407436E-1
2.559998583E0,9.064675301E-2,-4.355836523E-1,-3.912830999E-1,5.924967648E-1
2.569987583E0,-2.834908488E-1,-2.470635724E-1,-1.225843034E0,1.282224089E0
2.579975583E0,-5.609046865E-1,-1.538688952E-1,-1.641057033E0,1.741079519E0
2.589963583E0,-3.872786343E-1,-3.512422442E-1,-1.604975912E0,1.687988013E0
2.599951583E0,-8.619672954E-2,-1.949467546E-1,-1.606308492E0,1.620389177E0
2.609940583E0,5.574206230E-1,-1.098128150E0,-1.663480813E0,2.069727421E0
2.619928583E0,1.415241073E0,-3.930789553E0,-1.994859481E0,4.629630455E0
2.629916583E0,3.724733089E0,-1.081908558E1,-4.617160285E-1,1.145161260E1
2.639904583E0,-1.565620935E0,-1.058829013E1,2.429135111E0,1.097559812E1
2.649892583E0,-4.171413587E0,-6.373167438E0,2.126064276E0,7.908103680E0
2.659881583E0,-2.977789004E0,-5.856754800E0,1.754843557E0,6.800608800E0
2.669869583E0,4.635631639E-1,-7.299852886E0,8.668397802E-1,7.365741929E0
2.679857583E0,1.352529685E0,-6.207600603E0,-2.434114015E-1,6.357899882E0
2.689845583E0,1.162882555E-1,4.578460488E0,2.694610396E-1,4.587857087E0
2.699834583E0,-1.388819260E0,2.107137248E1,2.168594145E0,2.122815012E1
2.709822583E0,-1.753327374E0,2.180981735E1,1.759952270E0,2.195084785E1
2.719810583E0,-1.926446765E0,1.197031697E1,3.235862298E-1,1.212866001E1
2.729798583E0,-1.874948729E0,4.134267395E0,-9.261148325E-1,4.633064678E0
2.739787583E0,-1.270522924E0,2.893453735E-1,-1.249095072E0,1.805045081E0
2.749775583E0,-7.520375946E-1,-1.083646935E0,-1.378699191E0,1.908052065E0
2.759763583E0,-1.290601824E-1,-6.684186101E-1,-1.329158657E0,1.493352840E0
2.769751583E0,8.628693746E-1,8.114344883E-1,-9.730450970E-1,1.532901252E0
2.779740583E0,2.153667958E0,2.070927079E0,-3.374784833E-1,3.006811661E0
2.789728208E0,2.478422754E0,3.256143658E0,-2.054588423E-1,4.097226404E0
2.799716208E0,1.613394733E0,3.584898096E0,-4.038601685E-1,3.951915986E0
2.809704208E0,4.030270133E-1,3.875928637E0,-1.377329189E0,4.133072618E0
2.819692208E0,-2.785926363E-1,3.194639136E0,-2.652135052E0,4.161388398E0
2.829681208E0,-7.664739315E-1,2.297950489E0,-3.343374175E0,4.128705562E0
2.839669208E0,-1.430276603E0,1.832014525E0,-3.469417341E0,4.175981928E0
2.849657208E0,-1.707458014E0,1.295804384E0,-3.281546887E0,3.919575467E0
2.859645208E0,-1.935174612E0,8.355501598E-1,-2.621124344E0,3.363530537E0
2.869634208E0,-1.926068451E0,7.970392281E-1,-1.908728825E0,2.826350462E0
2.879622208E0,-1.835877926E0,1.415475839E0,-1.365275738E0,2.690352663E0
2.889610208E0,-1.803454092E0,2.126879670E0,-1.020957840E0,2.969582244E0
2.899598208E0,-1.630986081E0,2.610577136E0,-6.621177967E-1,3.148591520E0
2.909587208E0,-1.392690263E0,2.611493980E0,-4.600470869E-1,2.995184518E0
2.919575208E0,-9.296343447E-1,2.341931491E0,-1.948761494E-1,2.527219784E0
2.929563208E0,-8.109371826E-2,1.662028365E0,3.921584281E-1,1.709591386E0
2.939551208E0,6.856300355E-1,8.087886232E-1,1.069193641E0,1.505789702E0
2.949539208E0,1.006199979E0,4.395240909E-1,1.460929170E0,1.827548594E0
2.959528208E0,1.313519401E0,3.659824902E-1,2.376300255E0,2.739722486E0
2.969516208E0,1.240966126E0,3.010503298E-1,2.848313230E0,3.121460633E0
2.979504208E0,9.092275621E-1,7.002110910E-1,3.084367665E0,3.290944276E0
2.989492208E0,6.492650320E-1,1.382372997E0,3.527310623E0,3.843750826E0
2.999481208E0,7.506332396E-1,1.685790280E0,3.897536438E0,4.312322971E0
3.009469208E0,9.411366950E-1,1.966626785E0,3.917618115E0,4.483424013E0
3.019457208E0,8.937451583E-1,1.993911062E0,4.491982507E0,4.995234587E0
3.029445208E0,1.148514630E0,1.287985488E0,4.931331766E0,5.224559834E0
3.039434208E0,1.489941738E0,-6.246288121E-2,4.325816333E0,4.575643664E0
3.049422208E0,1.618627699E0,-1.458770378E0,3.458960180E0,4.088076830E0
3.059410208E0,1.458432701E0,-2.266448030E0,3.027757262E0,4.053532614E0
3.069398208E0,9.490087283E-1,-2.655716472E0,2.671370637E0,3.884542267E0
3.079387208E0,3.964947964E-1,-2.930825045E0,2.204222546E0,3.688568909E0
3.089375208E0,-6.712018847E-2,-3.099628898E0,1.706801080E0,3.539120562E0
3.099363208E0,-4.019293448E-1,-3.104276265E0,1.267689217E0,3.377145878E0
