"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.246370055E0,6.597225189E0,-7.292245865E0,3.081488609E-1,9.838454435E0
1.251111409E0,5.974651337E0,-7.309192657E0,1.682033062E0,9.589055799E0
1.255852763E0,4.710292816E0,-7.245678425E0,2.989540577E0,9.144619572E0
1.260594118E0,3.111020088E0,-7.008337021E0,4.186918736E0,8.736447921E0
1.265335420E0,1.892374039E0,-6.467400074E0,4.861988068E0,8.309468767E0
1.270076774E0,1.125384808E0,-5.775641918E0,4.853039742E0,7.627353752E0
1.274818128E0,7.998294830E-1,-5.123941422E0,4.145727158E0,6.639394292E0
1.279559482E0,9.075975418E-1,-4.712591171E0,2.717401505E0,5.515117386E0
1.284300836E0,1.320471287E0,-4.403869629E0,8.426141739E-1,4.674153482E0
1.289042190E0,1.864922762E0,-4.169950962E0,-1.148228645E0,4.710080356E0
1.293783545E0,2.408460379E0,-4.047732830E0,-3.006880283E0,5.588036462E0
1.298524847E0,2.995570660E0,-3.940935612E0,-4.547626495E0,6.722002961E0
1.303266201E0,3.532366276E0,-3.856826305E0,-5.725617886E0,7.754703142E0
1.308007555E0,3.968420744E0,-3.793701649E0,-6.555247784E0,8.550544363E0
1.312748909E0,4.341955662E0,-3.736287594E0,-6.983441830E0,9.032213668E0
1.317490263E0,4.633632660E0,-3.712836027E0,-7.054815292E0,9.220961002E0
1.322231618E0,4.840934277E0,-3.737427473E0,-7.028232574E0,9.316601414E0
1.326972920E0,4.997403622E0,-3.807494164E0,-7.030151367E0,9.428365872E0
1.331714274E0,5.072454453E0,-3.830117226E0,-6.909502029E0,9.388333741E0
1.336455628E0,4.919743538E0,-3.796893835E0,-6.445778847E0,8.953677692E0
1.341196982E0,4.399250031E0,-3.808022261E0,-5.528055191E0,8.025822610E0
1.345938336E0,3.393723011E0,-3.744982243E0,-4.116761208E0,6.518433149E0
1.350679690E0,2.077954769E0,-3.464142799E0,-2.272439003E0,4.634885153E0
1.355421045E0,9.839074612E-1,-2.960204363E0,-4.687209129E-1,3.154454478E0
1.360162347E0,3.932404518E-1,-2.288701534E0,1.014770985E0,2.534275620E0
1.364903701E0,3.439188004E-2,-1.689767599E0,1.934107780E0,2.568515183E0
1.369645055E0,-5.734086037E-2,-1.255601883E0,2.168969154E0,2.506840891E0
1.374386409E0,3.337144852E-3,-9.672122002E-1,1.760624409E0,2.008807827E0
1.379127763E0,6.473565102E-2,-7.717359066E-1,1.088301182E0,1.335726947E0
1.383869118E0,1.533460617E-1,-5.497214794E-1,4.460458755E-1,7.243380721E-1
1.388610420E0,1.897625923E-1,-4.209218025E-1,-7.128143311E-2,4.671895204E-1
1.393351774E0,2.848005295E-2,-4.048066139E-1,-5.048098564E-1,6.476978456E-1
